Wave,End_Date,state,Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours,Total_N,new_ind
interpolation,2023-02-28,NC,24.679822201550955,33.02597015516669,56.11220652687481,30.04702065783218,33.9552740814955,7.734061208874393,21.554838620065727,25.690434853293997,11.676612799670774,11.696136529176894,2.669165515675444,47.60150502436972,12.470949618880553,7.129814100238546,4.546727037959139,,101
interpolation,2023-03-15,NC,24.189836770187885,32.334065293605406,56.21962636131546,29.15182814105087,34.14154604226164,7.574226617912742,21.537845848416822,25.42170153075178,12.110866378502452,12.166673826317643,2.819397022604126,47.68973584196869,12.326624334438714,7.243536196207349,4.435422706825634,,102
interpolation,2023-03-31,NC,23.44710218245487,31.22727063812821,56.59410868824251,27.880534368972782,34.79097882950364,7.602854127352676,22.049603322343867,25.52957504094839,13.024009970183531,12.902883982094716,3.137285685587358,48.412355011208795,12.398506701213421,7.421224823829062,4.232709749080055,,103
gap26_27,2023-04-04,NC,23.225921203111017,30.89109410278389,56.72964881355336,27.511675159150354,35.026037461113845,7.642126769196374,22.263007706473893,25.620176061654803,13.32486679943616,13.124727441279889,3.242183935568538,48.694381786927615,12.452901379495163,7.474741345022931,4.168485003535621,,104
interpolation,2023-04-15,NC,22.54446026181854,29.843935520669756,57.18884321679006,26.39205106310768,35.82239334481626,7.816365298514203,23.02614135760599,26.000571195109252,14.301900625753875,13.812740727035978,3.5830954217522364,49.67903513593501,12.677611423357838,7.640668904650972,3.963927284440597,,105
interpolation,2023-04-30,NC,21.44214584637258,28.126037376164295,58.019375177970005,24.616491568976237,37.2627478058772,8.210527644896626,24.483420105889582,26.82950096702967,15.988002770068743,14.935171398332333,4.171926881741081,51.51593266733572,13.161601632560126,7.9112687845953555,3.618945722943421,,106
27,2023-05-05,NC,21.030336042377336,27.479057321985355,58.34861859450383,23.96084369576212,37.83374150306379,8.382059799295408,25.076010958211103,27.185351694949706,16.640750482339143,15.356553605732245,4.399986640364911,52.25494682373027,13.368461810529302,8.012836699937365,3.48701873647598,605.0,107
interpolation,2023-05-15,NC,,,,,,,,,,,,,,,,,108
interpolation,2023-05-31,NC,,,,,,,,,,,,,,,,,109
interpolation,2020-03-31,ND,,,,,,,,,,,,,,,,,0
interpolation,2020-04-15,ND,,,,,,,,,,,,,,,,,1
1,2020-04-30,ND,45.766897259582166,59.67157170242056,67.58753388507141,25.31718972063438,43.505331770400005,1.234748596864761,22.976858594221003,8.522806310851033,3.982588451386321,0.4827299397243844,0.0,42.43277637305622,12.971564389501534,2.576964426532746,0.4018870224843367,176.0,2
interpolation,2020-05-15,ND,40.10426229178707,61.35652650423876,70.55836065069131,30.43879257692487,31.1614594762619,0.4251620732476458,23.538313400611585,11.873699828788425,2.1079757985796603,3.757967911719791,-0.08466003519797148,43.6163917154609,10.745083495985856,5.227140081512489,1.2002438924794419,,3
2,2020-05-21,ND,40.398419411235984,58.720320469641386,71.11635991499276,31.903066591046375,33.12759900961082,0.6705758813803895,22.47317633344153,13.639776662179514,3.835357023976789,3.4855288113672924,0.0,44.50881886849005,10.474119922418778,5.435898928681351,1.8332763904972855,237.0,4
interpolation,2020-05-31,ND,43.00240512569465,50.813267980547074,70.95420681033586,33.32327048878174,43.260033770244775,1.6993678799071574,19.79258226868405,17.292370268369922,9.156276405953188,1.535904575931122,0.30476800266290494,46.729777956742176,10.850123435415028,4.961587248561727,3.1588537927500244,,5
3,2020-06-01,ND,43.03881244155952,50.005333582792346,70.76807097317091,33.304712261847875,44.12335564126283,1.8113452450483336,19.700356639672815,17.76116971238953,9.627484764871255,1.405214819597087,0.3507753844016031,47.06782393812145,10.957878346106035,4.941752700811614,3.268460934264706,237.0,6
gap3_5,2020-06-11,ND,39.46588376106551,42.78449489373454,66.77171164342434,31.09776216090159,48.402575468028004,2.868107660901559,21.630476474842546,23.736328820803344,12.679476344643248,1.5088834623966496,0.9858155965844224,51.90885206808402,12.797890223919351,5.405956887550518,3.9440959037252177,,7
interpolation,2020-06-15,ND,36.04792465816837,40.33513272408435,64.0957046806769,29.196902690856938,47.90890260698579,3.258482558890171,23.842420922457208,26.77279642998101,13.05733960729323,2.263353988329875,1.3277511773980373,54.5793771915061,13.918268463641347,5.925854506384529,4.000644122765367,,8
5,2020-06-28,ND,28.266442560617833,35.48819126866203,57.95551161763958,26.916156606750135,45.688913162340626,4.218243241664014,27.90385405196669,32.791664631198074,12.547744565869722,3.850676312511077,1.9539826257835715,59.345429601269174,16.34500408037158,6.712916399673589,3.582234756737964,200.0,9
interpolation,2020-06-30,ND,27.856069456245386,35.206573957362274,57.56215528070745,27.33165733801975,45.506377042629616,4.318519309787886,27.83994174241486,33.00310543031828,12.281118680798583,3.867176013008496,1.9595274276286774,59.343223595302334,16.4715672226209,6.644850198083325,3.443352032495198,,10
gap5_7,2020-07-09,ND,28.605757845512123,35.47071382197707,57.6113046384866,31.730480284623123,45.2096668730882,4.613409525284289,25.279467369851975,31.596610576684114,10.46015425981256,3.1900023430732922,1.6848439928401537,56.90632860226593,16.226724726748728,5.714348556778655,2.5724900000001485,,11
interpolation,2020-07-15,ND,31.098247151845467,36.84900327496468,59.101954452093395,36.611055871263716,45.483712932787974,4.672386753524958,21.846946571758163,28.795385882255758,8.817600519631235,2.2120461150646302,1.275578436964657,53.458150029140874,15.407276537131818,4.6540692397340475,1.8437794686808728,,12
7,2020-07-26,ND,33.607383207799344,38.669067511647555,61.55839610415311,43.68399815923109,46.87968428366666,4.570847022339962,17.71529289988045,24.51134031486388,7.211358509082793,1.966550519320585,0.835503705728117,49.80325192184928,13.960342611905643,3.946836230857579,1.471768772361433,215.0,13
interpolation,2020-07-31,ND,33.578090533887,39.04497422112863,62.40299561080469,45.82153322610719,47.89244694692368,4.43854317137542,17.029110202680542,23.14799031084203,7.189110636594589,2.639787986029664,0.8044713221496492,49.58299373050457,13.392319130384314,4.254408962375539,1.7741992136237013,,14
gap7_9,2020-08-06,ND,32.57784684823178,39.12366121907172,63.19214399225174,47.49768837854353,49.41980208343961,4.208705272366591,17.188960367804864,21.993723640469725,7.746399448761636,4.095154704519564,0.906658769616954,50.50755768326586,12.784671802263434,5.142456122028082,2.5261248682995836,,15
interpolation,2020-08-15,ND,29.596255484903615,38.694735143415194,63.98710608218906,48.35882604877411,52.13957914850077,3.828122466987731,19.188684136394485,21.17350293605505,9.557262550476349,7.272370127657377,1.2808775962233312,53.850975774329406,12.07028182643981,7.303545072270197,4.215994108537036,,16
9,2020-08-26,ND,27.48693870936332,38.999989881264845,64.88749926743176,48.04009500430677,54.48370573700584,4.18234476702658,22.487478174341675,21.061177417149626,11.599903624918127,10.129844539047191,1.5834893141531816,57.3182758159754,11.884924890462203,9.433073288930272,5.32456711229902,195.0,17
interpolation,2020-08-31,ND,27.305319995837223,39.53583217127147,65.30205934033368,47.46995731582895,55.0997180602804,4.690000349292775,24.186043427035997,21.30082825666861,12.368732939089826,10.908913888973766,1.6362045658798863,58.45798735211009,12.071112116405308,10.11160140658289,5.37665295908294,,18
gap9_10,2020-09-03,ND,27.429497259419236,39.97646458620702,65.55238251704868,47.00029672044446,55.33447552552227,5.098587332417961,25.26491660383172,21.531831128450072,12.78213735714775,11.220420702354527,1.6423830581707592,59.01091409258868,12.26395656556923,10.431886501107508,5.272361175220923,,19
interpolation,2020-09-15,ND,29.598279888884953,42.58580156492334,66.56538732731129,44.3246938933725,55.256356000001844,7.397922215248871,29.865140609770087,23.091817953142307,14.031449199325273,11.303367018665483,1.5254215471047516,60.252603620302914,13.620035267277142,11.052063055180756,3.8922213144109246,,20
10,2020-09-30,ND,32.665388709307344,45.67706503944273,67.84947854418905,46.30144112270772,52.613136486047885,6.652355477497074,28.990377930474935,25.666520671849124,12.676137083064962,9.076254456356583,3.250048313736879,60.144335957331506,15.572058042250678,9.907330236938371,2.3856452601555875,254.0,21
interpolation,2020-10-15,ND,34.68619885688962,47.62982163354758,68.93282421715523,56.87699181787711,47.25751922316704,0.2899456637129336,18.258780375102347,28.454506964498723,7.369146630997556,4.616352882590401,7.692139062361863,58.505269733663866,17.321338373983195,6.63661070579135,2.137408733958894,,22
11,2020-10-23,ND,36.16002696243112,48.08479421597768,67.50971816300756,61.428719074353765,45.344697274902806,0.8930090332398576,15.40080955094158,28.988387208747728,4.640804560991965,3.343646822209879,8.090801271475822,57.70229024572936,18.073171212093474,5.814438785575757,1.9921650941509692,290.0,23
interpolation,2020-10-31,ND,38.28210422326987,48.0770390627565,63.82661318819104,63.140081500758306,45.01682080255473,7.123121578464055,17.655991046507033,28.388664165656138,2.7606170294064682,3.753612112768594,5.724590228124999,57.26421115722784,18.654575895232785,6.444288096710728,1.599396922732513,,24
12,2020-11-14,ND,41.97652321304905,48.76345673738187,58.385415796843,63.2682037707645,44.50844735203712,18.439444579534378,23.91530664435337,24.63643652222995,3.651450958894491,6.171008244229569,0.0,55.10781815016696,18.3227063411697,8.12596876906783,1.1035681333169125,242.0,25
interpolation,2020-11-15,ND,42.12901439894731,48.97343126047713,58.496327319639036,63.415303558443924,44.21311202410802,18.349665122449363,23.776152029993533,24.238544921922145,4.068429220021202,6.26215246069946,-0.13142008955372386,54.727468588862195,18.167585264973386,8.070432428977329,1.1325401721308896,,26
13,2020-11-30,ND,42.620340690509394,53.32542515778,65.35220637965648,67.16350874327624,37.422513300335574,7.082517513025702,15.232616444137363,17.551727791942408,13.46131697588919,6.489847070738494,1.2083616838766866,47.26482875310163,14.68441057545838,5.427580413451747,2.271331493189579,417.0,27
gap13_14,2020-12-15,ND,40.273258583724676,53.22786815692811,67.24134146934335,69.39969680098082,35.436835659015955,1.6473898852619662,11.149660623013032,15.477819682364148,16.895611884723,6.182029964682982,1.909240604875723,45.53649402816486,13.538458239490344,4.872787437972973,3.0053828926723676,,28
interpolation,2020-12-31,ND,35.5581380662762,48.27193733647605,62.91671890641281,69.49842676458726,38.766655008914626,4.6917254083300595,13.431750643345612,18.20242585029128,13.65203532896999,5.640775825794953,1.0833377254688148,50.066797736785006,14.904954009639685,6.80936855715221,3.1688457287441194,,29
14,2021-01-12,ND,32.720390510584174,44.8816505788297,60.66122460434662,68.63316622687422,40.582926039648434,6.814646143814754,15.696623805902906,20.105664222611463,11.759911419127048,5.278197049338516,0.6017419988735176,53.24995699427004,15.384531057595016,7.747071611193141,3.2979295061436584,518.0,30
interpolation,2021-01-15,ND,32.14285253271626,44.14088891695006,60.321860095157426,68.30169020153748,40.86948357405531,7.21657557113337,16.268134771130672,20.501884163798085,11.450364441504453,5.196633626434894,0.5208104004958464,53.93791212723055,15.39127246029346,7.8736860659961385,3.3385065692830995,,31
interpolation,2021-01-31,ND,29.953700405437317,40.911721128474305,60.02859951644864,65.75584227004842,41.2661658047569,8.490078517010902,19.35194820956506,22.077384868446703,10.90387247086824,4.8229777364597295,0.3557989716911655,56.87852298860039,14.662816180812245,7.820637872789892,3.611030019627336,,32
gap14_16,2021-02-04,ND,29.640899326604412,40.29431367474548,60.354411600797846,64.91464981444996,41.06754040994062,8.579475130720182,20.13231076844199,22.329767330131663,11.057887700143656,4.745708246117913,0.38471026252760054,57.42196960365705,14.279541472203467,7.615711275675468,3.6939273156170507,,33
interpolation,2021-02-15,ND,28.90684710400387,38.889201360924865,61.37394198431705,62.57300510296322,40.619709084527955,8.636072777985742,22.001987310130037,22.931114420440025,11.580262467501186,4.652929823685557,0.5341578089296901,58.680620539198294,13.390772363883961,7.010949208352357,3.9144913621826176,,34
16,2021-02-28,ND,27.943147840721405,37.68960892053039,62.15734298240997,60.120787525759056,40.94372877735271,8.610129315961952,23.41220622120335,23.652949633833103,11.915757244421313,4.850562168625125,0.7730183528194658,59.871598247352765,13.196056595455586,6.54985225513732,4.125709305753032,374.0,35
interpolation,2021-03-15,ND,26.700420431326553,36.92567706850238,62.49134132219394,57.71700840564568,42.46880761680759,8.456249968103583,23.96220125554918,24.501567455260563,11.921637473696519,5.4925568079373805,1.1321425118871693,60.84721893910361,14.125310850166226,6.360508738968995,4.3027202403583,,36
gap16_17,2021-03-31,ND,25.220415257467195,36.84325876602018,62.174550882636694,55.65571196102435,45.45508252581381,8.145739345491691,23.276763593114474,25.425337403413206,11.47769627101879,6.66621497044464,1.6138365107038222,61.41717186593458,16.479247394290056,6.563244581734959,4.412759927045475,,37
interpolation,2021-04-15,ND,23.69869414145551,36.727939550269454,61.25631569864514,53.42656048039528,48.40998824752728,7.958363734991288,22.345270043042902,26.432946558085984,10.963275675043159,7.953126948421055,2.0314562005314984,61.65054158042405,18.98955444393805,6.9552627047112505,4.4411535619562645,,38
interpolation,2021-04-30,ND,22.06105953782644,35.61694158954639,59.74977016571614,49.89417263000666,50.034266271281034,8.190168183018939,22.32985846094655,27.741834309106085,10.78227476440845,9.061144244916477,2.2489237430692888,61.778323832367384,20.504796287289196,7.3079331802205845,4.395973494160567,,39
17,2021-05-03,ND,21.719629464612407,35.27481684387205,59.37786978372516,49.03083649161875,50.19876127826035,8.28697820156153,22.437259264623897,28.03984130617177,10.786283219658124,9.261113994006772,2.2683215863109054,61.79129570276179,20.68784046199,7.373636911647815,4.378108073107452,337.0,40
interpolation,2021-05-15,ND,20.307565330128863,33.506567349408996,57.65496400441068,45.05463004369987,50.322205980272884,8.842382038855444,23.23513954632204,29.352634117306735,10.936345831912206,9.988880623005327,2.2655940750575683,61.80123458435859,21.020003180895145,7.620350625107964,4.277215030581737,,41
interpolation,2021-05-31,ND,18.309468478322596,30.153966749730223,54.772110161963255,38.45167628716065,49.15639988292666,10.001461410132592,25.215580621980408,31.403594757968648,11.47001208426439,10.779756458456418,2.0620526148838305,61.71008102209087,20.467296456133447,7.909228114791194,4.069439593190021,,42
gap17_18,2021-06-08,ND,17.260986621350234,28.051265904007398,53.07969203929893,34.5924800548993,48.003325819955144,10.76037577643628,26.598630031264246,32.55789088936331,11.87980925444623,11.098274517661828,1.8746084082958376,61.61975906764412,19.764261515194654,8.036492233234112,3.9341584256266935,,43
interpolation,2021-06-15,ND,16.40276432599443,26.20536012532932,51.61778401131104,31.21274959368103,46.86408942523286,11.42918752958842,27.846358318455252,33.54597104913221,12.28922770826267,11.35075313696371,1.694915675594977,61.556694901534925,19.062222615078365,8.165639452960603,3.825806852623709,,44
